"","Site","Environment2","Date","Structure","n_s","n_m","n_l","p_xxx","p_s","p_m","p_l","p_sm","p_sl","p_ml","p_sml","p_ae_s","p_ae_m","p_ae_l","p_ae_sm","p_ae_sl","p_ae_ml","p_ae_sml","cover"
"1","Kisumu","Household",2020-10-06,"KA01045HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","Kisumu","Household",2020-10-06,"KA01045HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","Kisumu","Household",2020-10-06,"KA01045HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","Kisumu","Household",2020-10-06,"KA02046HL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5","Kisumu","Household",2020-10-06,"KA03039HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","Kisumu","Household",2020-10-06,"KA03039HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7","Kisumu","Household",2020-10-06,"KA03039HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","Kisumu","Household",2020-10-07,"KA04022HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Kisumu","Household",2020-10-07,"KB05079HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10","Kisumu","Household",2020-10-08,"KB06128HL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"12","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"13","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"15","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"16","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"17","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"18","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"19","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"20","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"21","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"22","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"23","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"24","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"25","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"26","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"27","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"28","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"29","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30","Kisumu","Household",2020-10-08,"KB06620HL",4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"31","Kisumu","Household",2020-10-13,"KC13168HL",3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"32","Kisumu","Household",2020-10-13,"KC13168HL",3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"33","Kisumu","Household",2020-10-13,"KC13168HL",3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"34","Kisumu","Household",2020-10-13,"KC13168HL",3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"35","Kisumu","Household",2020-10-13,"KC15196HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36","Kisumu","Household",2020-10-13,"KC15196HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","Kisumu","Household",2020-10-13,"KC15196HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","Kisumu","Household",2020-10-13,"KC16210HL",1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"39","Kisumu","Household",2020-10-13,"KC16210HL",1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"40","Kisumu","Household",2020-10-13,"KC16210HL",1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"41","Kisumu","Household",2020-10-14,"KD11262HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","Kisumu","Household",2020-10-14,"KD12271HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","Kisumu","Household",2020-10-15,"KD11227HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44","Kisumu","Household",2020-10-15,"KD12243HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"45","Kisumu","Household",2020-10-15,"KD12243HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"46","Kisumu","Household",2020-10-21,"KE17301HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"47","Kisumu","Household",2020-10-21,"KE17301HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"48","Kisumu","Household",2020-10-21,"KE18319HL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"49","Kisumu","Household",2020-10-21,"KE19331HL",3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"50","Kisumu","Household",2020-10-21,"KE19331HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","Kisumu","Household",2020-10-21,"KE19331HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","Kisumu","Household",2020-10-21,"KE20288HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","Kisumu","Household",2020-10-21,"KE20288HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","Kisumu","Household",2020-10-21,"KE20288HL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","Kisumu","Household",2020-10-22,"KF21234HL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"56","Kisumu","Household",2020-10-22,"KF21680HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","Kisumu","Household",2020-10-22,"KF22369HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","Kisumu","Household",2020-10-22,"KF23356HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","Kisumu","Household",2020-10-22,"KF24367HL",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"60","Kisumu","Household",2020-10-22,"KF24367HL",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"61","Kisumu","Household",2020-10-22,"KF24367HL",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"62","Kisumu","Household",2020-10-22,"KF24367HL",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"63","Kisumu","Household",2020-10-22,"KF24367HL",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"64","Kisumu","Household",2020-10-27,"KG25398HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","Kisumu","Household",2020-10-27,"KG27421HP",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","Kisumu","Household",2020-10-27,"KG27711HP",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","Kisumu","Household",2020-10-27,"KG27711HP",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","Kisumu","Household",2020-10-28,"KG26386HP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","Kisumu","Household",2020-10-28,"KH29479HP",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","Kisumu","Household",2020-10-29,"KH31456HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","Kisumu","Household",2020-11-03,"KA01045HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","Kisumu","Household",2020-11-03,"KA01045HL",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
